"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0045542"	0.0476583069230701	0.993509641191925	3	7	"positive regulation of cholesterol biosynthetic process"	"BP"
"GO:0090205"	0.0476583069230701	0.993509641191925	3	7	"positive regulation of cholesterol metabolic process"	"BP"
"GO:0006760"	0.0477781070701246	0.985517701883619	6	22	"folic acid-containing compound metabolic process"	"BP"
"GO:0032781"	0.0478706257894867	0.983674825732391	7	28	"positive regulation of ATPase activity"	"BP"
"GO:0008227"	0.0478806084070901	0.993466757975462	3	7	"G-protein coupled amine receptor activity"	"MF"
"GO:0032941"	0.0479891851082663	0.978704885712321	11	51	"secretion by tissue"	"BP"
"GO:0038036"	0.0482139304870614	0.993402293177118	3	7	"sphingosine-1-phosphate receptor activity"	"MF"
"GO:0050776"	0.0482552990389228	0.964301290785905	65	425	"regulation of immune response"	"BP"
"GO:0031340"	0.0483527983057685	0.993375377687637	3	7	"positive regulation of vesicle fusion"	"BP"
"GO:0045429"	0.0483632083105931	0.982003447484123	8	33	"positive regulation of nitric oxide biosynthetic process"	"BP"
"GO:1904407"	0.0483632083105931	0.982003447484123	8	33	"positive regulation of nitric oxide metabolic process"	"BP"
"GO:0034103"	0.0483905878579584	0.979512354957967	10	45	"regulation of tissue remodeling"	"BP"
"GO:0070661"	0.0484085067242706	0.968344011513674	34	206	"leukocyte proliferation"	"BP"
"04010"	0.0484132527192255	0.968152000410757	35	209	"MAPK signaling pathway"	"KEGG"
"GO:0072511"	0.0484516856856095	0.966528075062062	44	274	"divalent inorganic cation transport"	"BP"
"04910"	0.0484892263804959	0.971408604715226	23	127	"Insulin signaling pathway"	"KEGG"
"GO:1901032"	0.048504656349405	0.987340044296747	5	17	"negative regulation of response to reactive oxygen species"	"BP"
"GO:0050872"	0.048520125688808	0.989934670534788	4	12	"white fat cell differentiation"	"BP"
"GO:0006568"	0.0486088730812719	0.99332565527625	3	7	"tryptophan metabolic process"	"BP"
"GO:0006586"	0.0486088730812719	0.99332565527625	3	7	"indolalkylamine metabolic process"	"BP"
"GO:0055015"	0.0486966240133886	0.993308589810954	3	7	"ventricular cardiac muscle cell development"	"BP"
"GO:0051956"	0.0487829072926394	0.993291796477954	3	7	"negative regulation of amino acid transport"	"BP"
"GO:0007601"	0.0489357780414676	0.978212795894211	11	51	"visual perception"	"BP"
"GO:0042095"	0.0489432800152221	0.989817366847594	4	12	"interferon-gamma biosynthetic process"	"BP"
"05020"	0.0489694482046442	0.981663609001299	8	34	"Prion diseases"	"KEGG"
"GO:0019755"	0.0489727118730165	0.993254808439314	3	7	"one-carbon compound transport"	"BP"
"GO:0031645"	0.0489728306027536	0.993254785282023	3	7	"negative regulation of neurological system process"	"BP"
"GO:0007626"	0.0490654334510153	0.971020079420082	23	128	"locomotory behavior"	"BP"
"GO:0008329"	0.0490878097571428	0.989777217567765	4	12	"signaling pattern recognition receptor activity"	"MF"
"GO:0038187"	0.0490878097571428	0.989777217567765	4	12	"pattern recognition receptor activity"	"MF"
"GO:1903532"	0.0491165795196593	0.966512652371256	41	253	"positive regulation of secretion by cell"	"BP"
"GO:0030879"	0.0492022011654996	0.973659344716716	17	89	"mammary gland development"	"BP"
"GO:0009804"	0.0492650188829573	0.993197720917409	3	7	"coumarin metabolic process"	"BP"
"GO:0060440"	0.0492965857287539	0.993191546905777	3	7	"trachea formation"	"BP"
"GO:0070296"	0.0493774907131805	0.98969661824419	4	12	"sarcoplasmic reticulum calcium ion transport"	"BP"
"GO:0048521"	0.0494064728403064	0.981533420024271	8	33	"negative regulation of behavior"	"BP"
"GO:0014824"	0.0497533754569202	0.993102009380154	3	7	"artery smooth muscle contraction"	"BP"
"GO:0048845"	0.04980044206004	0.993092762810553	3	7	"venous blood vessel morphogenesis"	"BP"
"GO:0050810"	0.0498290240405939	0.977746793590981	11	51	"regulation of steroid biosynthetic process"	"BP"
"GO:2000192"	0.0498377891072796	0.993085422953404	3	7	"negative regulation of fatty acid transport"	"BP"
"GO:0061032"	0.0499235522614219	0.993068558573508	3	7	"visceral serous pericardium development"	"BP"
"GO:0003376"	0.0499394000588471	0.993065440868313	3	7	"sphingosine-1-phosphate signaling pathway"	"BP"
"GO:0051893"	0.0499542437701397	0.979917643220397	9	39	"regulation of focal adhesion assembly"	"BP"
"GO:0090109"	0.0499542437701397	0.979917643220397	9	39	"regulation of cell-substrate junction assembly"	"BP"
"GO:0060638"	0.0499696615806767	0.993059486358605	3	7	"mesenchymal-epithelial cell signaling"	"BP"
"GO:0005436"	0.0500118512768857	0.993051182086303	3	7	"sodium:phosphate symporter activity"	"MF"
"GO:0016885"	0.0500222622453736	0.993049132397818	3	7	"ligase activity, forming carbon-carbon bonds"	"MF"
"GO:0015727"	0.050025179629329	0.993048557995666	3	7	"lactate transport"	"BP"
"GO:0035873"	0.050025179629329	0.993048557995666	3	7	"lactate transmembrane transport"	"BP"
"GO:0035879"	0.050025179629329	0.993048557995666	3	7	"plasma membrane lactate transport"	"BP"
"GO:0031987"	0.0500305850341032	0.993047493689126	3	7	"locomotion involved in locomotory behavior"	"BP"
"GO:0005328"	0.0500312580267856	0.993047361175492	3	7	"neurotransmitter:sodium symporter activity"	"MF"
"GO:1903960"	0.0500315206110958	0.99304730947188	3	7	"negative regulation of anion transmembrane transport"	"BP"
"GO:0072497"	0.0500315206111345	0.993047309471881	3	7	"mesenchymal stem cell differentiation"	"BP"
"GO:0022408"	0.0502162565001971	0.971057397727289	21	116	"negative regulation of cell-cell adhesion"	"BP"
"GO:0080134"	0.0502259723658452	0.959323154124365	130	909	"regulation of response to stress"	"BP"
"GO:0050906"	0.0502909658377933	0.979756000479711	9	39	"detection of stimulus involved in sensory perception"	"BP"
"GO:2000242"	0.050382767295378	0.982617533486232	7	28	"negative regulation of reproductive process"	"BP"
"GO:0032640"	0.0504069170421989	0.97289185902215	17	91	"tumor necrosis factor production"	"BP"
"GO:0010812"	0.0504495807211373	0.979679777586685	9	39	"negative regulation of cell-substrate adhesion"	"BP"
"GO:0005549"	0.0504926058453918	0.992535016980923	3	8	"odorant binding"	"MF"
"GO:0038127"	0.0504957489177373	0.974144223304132	15	75	"ERBB signaling pathway"	"BP"
"GO:2000191"	0.0506109450473971	0.984434700016102	6	22	"regulation of fatty acid transport"	"BP"
"GO:0055006"	0.0510759702923361	0.977093632015646	11	51	"cardiac cell development"	"BP"
"GO:0006929"	0.0511186790744798	0.984238794112989	6	22	"substrate-dependent cell migration"	"BP"
"GO:0032943"	0.0514267515836862	0.966417310497783	33	200	"mononuclear cell proliferation"	"BP"
"GO:0050773"	0.0516099554943944	0.970635063075384	20	108	"regulation of dendrite development"	"BP"
"GO:0007173"	0.0516267380358616	0.97419519772108	14	69	"epidermal growth factor receptor signaling pathway"	"BP"
"GO:0030501"	0.0516332197098194	0.984039712584406	6	22	"positive regulation of bone mineralization"	"BP"
"GO:0070169"	0.0516332197098194	0.984039712584406	6	22	"positive regulation of biomineral tissue development"	"BP"
"GO:0004147"	0.0517434490014772	0.982039308602387	7	28	"dihydrolipoamide branched chain acyltransferase activity"	"MF"
"GO:0008951"	0.0517434490014772	0.982039308602387	7	28	"palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity"	"MF"
"GO:0016412"	0.0517434490014772	0.982039308602387	7	28	"serine O-acyltransferase activity"	"MF"
"GO:0016750"	0.0517434490014772	0.982039308602387	7	28	"O-succinyltransferase activity"	"MF"
"GO:0016752"	0.0517434490014772	0.982039308602387	7	28	"sinapoyltransferase activity"	"MF"
"GO:0016753"	0.0517434490014772	0.982039308602387	7	28	"O-sinapoyltransferase activity"	"MF"
"GO:0018030"	0.0517434490014772	0.982039308602387	7	28	"peptidyl-lysine N6-myristoyltransferase activity"	"MF"
"GO:0018031"	0.0517434490014772	0.982039308602387	7	28	"peptidyl-lysine N6-palmitoyltransferase activity"	"MF"
"GO:0018711"	0.0517434490014772	0.982039308602387	7	28	"benzoyl acetate-CoA thiolase activity"	"MF"
"GO:0018712"	0.0517434490014772	0.982039308602387	7	28	"3-hydroxybutyryl-CoA thiolase activity"	"MF"
"GO:0018713"	0.0517434490014772	0.982039308602387	7	28	"3-ketopimelyl-CoA thiolase activity"	"MF"
"GO:0019105"	0.0517434490014772	0.982039308602387	7	28	"N-palmitoyltransferase activity"	"MF"
"GO:0019186"	0.0517434490014772	0.982039308602387	7	28	"acyl-CoA N-acyltransferase activity"	"MF"
"GO:0019705"	0.0517434490014772	0.982039308602387	7	28	"protein-cysteine S-myristoyltransferase activity"	"MF"
"GO:0032216"	0.0517434490014772	0.982039308602387	7	28	"glucosaminyl-phosphotidylinositol O-acyltransferase activity"	"MF"
"GO:0034737"	0.0517434490014772	0.982039308602387	7	28	"ergosterol O-acyltransferase activity"	"MF"
"GO:0034738"	0.0517434490014772	0.982039308602387	7	28	"lanosterol O-acyltransferase activity"	"MF"
"GO:0034848"	0.0517434490014772	0.982039308602387	7	28	"naphthyl-2-oxomethyl-succinyl-CoA succinyl transferase activity"	"MF"
"GO:0034851"	0.0517434490014772	0.982039308602387	7	28	"2,4,4-trimethyl-3-oxopentanoyl-CoA 2-C-propanoyl transferase activity"	"MF"
"GO:0034915"	0.0517434490014772	0.982039308602387	7	28	"2-methylhexanoyl-CoA C-acetyltransferase activity"	"MF"
"GO:0034919"	0.0517434490014772	0.982039308602387	7	28	"butyryl-CoA 2-C-propionyltransferase activity"	"MF"
"GO:0034945"	0.0517434490014772	0.982039308602387	7	28	"2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase activity"	"MF"
"GO:0043741"	0.0517434490014772	0.982039308602387	7	28	"L-2-aminoadipate N-acetyltransferase activity"	"MF"
"GO:0043764"	0.0517434490014772	0.982039308602387	7	28	"UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity"	"MF"
"GO:0043806"	0.0517434490014772	0.982039308602387	7	28	"keto acid formate lyase activity"	"MF"
"GO:0046941"	0.0517434490014772	0.982039308602387	7	28	"azetidine-2-carboxylic acid acetyltransferase activity"	"MF"
"GO:0052858"	0.0517434490014772	0.982039308602387	7	28	"peptidyl-lysine N-acetyltransferase activity, acting on acetyl phosphate as donor"	"MF"
"GO:0090595"	0.0517434490014772	0.982039308602387	7	28	"acetyl-CoA:L-lysine N6-acetyltransferase"	"MF"
"GO:0046686"	0.0517884761272305	0.986227244570012	5	17	"response to cadmium ion"	"BP"
"GO:0010922"	0.0518251019119604	0.983965330290595	6	22	"positive regulation of phosphatase activity"	"BP"
"GO:0070301"	0.0518825156253449	0.976590046302875	11	53	"cellular response to hydrogen peroxide"	"BP"
"GO:0065005"	0.0520224183203046	0.983771278764913	6	23	"protein-lipid complex assembly"	"BP"
"GO:0008625"	0.0523194544042826	0.974528297211922	13	65	"extrinsic apoptotic signaling pathway via death domain receptors"	"BP"
"GO:0051861"	0.0524020548000544	0.986016831615513	5	17	"glycolipid binding"	"MF"
"GO:0055080"	0.0524050426017517	0.961617446268621	59	385	"cation homeostasis"	"BP"
"GO:0033500"	0.0524693292133856	0.967670396164525	26	150	"carbohydrate homeostasis"	"BP"
"GO:0042593"	0.0524693292133856	0.967670396164525	26	150	"glucose homeostasis"	"BP"
"GO:0034113"	0.0525595968786428	0.978660971776801	9	39	"heterotypic cell-cell adhesion"	"BP"
"GO:0035767"	0.052587530129975	0.985953075107425	5	17	"endothelial cell chemotaxis"	"BP"
"GO:0030971"	0.0525893121723891	0.977396965639201	10	45	"receptor tyrosine kinase binding"	"MF"
"GO:2001026"	0.0527613899429568	0.988742598721584	4	12	"regulation of endothelial cell chemotaxis"	"BP"
"GO:0051017"	0.0528551155876885	0.970329600721869	19	102	"actin filament bundle assembly"	"BP"
"GO:0050660"	0.0530820113207655	0.973358619936402	14	69	"flavin adenine dinucleotide binding"	"MF"
"GO:0045909"	0.0531972483226529	0.983431209607776	6	22	"positive regulation of vasodilation"	"BP"
"GO:1903429"	0.053340990597279	0.985693354290338	5	17	"regulation of cell maturation"	"BP"
"GO:0046332"	0.0534407135662075	0.973959784562754	13	63	"SMAD binding"	"MF"
"GO:0060627"	0.0535435330221242	0.961688159951626	51	326	"regulation of vesicle-mediated transport"	"BP"
"GO:0070325"	0.0535594850935818	0.983168075564314	6	23	"lipoprotein particle receptor binding"	"MF"
"00450"	0.0538499775972194	0.98551725246358	5	17	"Selenocompound metabolism"	"KEGG"
"GO:0050919"	0.0539966533847375	0.985466407737255	5	17	"negative chemotaxis"	"BP"
"GO:0015698"	0.0540235456752874	0.97359921889097	13	64	"inorganic anion transport"	"BP"
"GO:0034114"	0.0540568655313541	0.985445522825849	5	17	"regulation of heterotypic cell-cell adhesion"	"BP"
"04142"	0.0541173676378015	0.96853729379348	21	116	"Lysosome"	"KEGG"
"GO:0030502"	0.0542789413180598	0.988307402324587	4	12	"negative regulation of bone mineralization"	"BP"
"GO:0002068"	0.0543115541285423	0.985357102024757	5	17	"glandular epithelial cell development"	"BP"
"GO:0043491"	0.0546231066374099	0.967755492769613	22	123	"protein kinase B signaling"	"BP"
"GO:1901186"	0.0549073245952579	0.985149758962228	5	17	"positive regulation of ERBB signaling pathway"	"BP"
"GO:0000272"	0.0549269621080683	0.985142912530598	5	17	"polysaccharide catabolic process"	"BP"
"GO:0010935"	0.0550219322259534	0.988092699459432	4	12	"regulation of macrophage cytokine production"	"BP"
"GO:0033144"	0.0551342997019678	0.980581859373154	7	28	"negative regulation of intracellular steroid hormone receptor signaling pathway"	"BP"
"GO:0015101"	0.0551613992014902	0.98805227887072	4	12	"organic cation transmembrane transporter activity"	"MF"
"GO:0051961"	0.055240281183896	0.963973135087038	32	190	"negative regulation of nervous system development"	"BP"
"GO:0072089"	0.0552507660208024	0.967815158912206	21	115	"stem cell proliferation"	"BP"
"GO:0010898"	0.0553054500232526	0.991508174954437	3	8	"positive regulation of triglyceride catabolic process"	"BP"
"GO:0051783"	0.0554848658123604	0.967175239438771	22	124	"regulation of nuclear division"	"BP"
"GO:0051145"	0.0555225244913637	0.975847420391568	10	46	"smooth muscle cell differentiation"	"BP"
"GO:0033160"	0.0555359781688697	0.987943532706858	4	12	"positive regulation of protein import into nucleus, translocation"	"BP"
"GO:0046625"	0.0555578348740236	0.987937179051611	4	12	"sphingolipid binding"	"MF"
"GO:0044126"	0.0556654286189174	0.987905888650022	4	12	"regulation of growth of symbiont in host"	"BP"
"GO:0044144"	0.0556654286189174	0.987905888650022	4	12	"modulation of growth of symbiont involved in interaction with host"	"BP"
"GO:0045123"	0.0557079136375607	0.978569828337597	8	34	"cellular extravasation"	"BP"
"GO:0060841"	0.0557731302235258	0.987874544690993	4	12	"venous blood vessel development"	"BP"
"GO:0034599"	0.0559413928061378	0.964600459109989	28	167	"cellular response to oxidative stress"	"BP"
"GO:0030547"	0.0559991002304759	0.991356796683109	3	8	"receptor inhibitor activity"	"MF"
"GO:0050714"	0.0561072216063138	0.964832100701048	27	158	"positive regulation of protein secretion"	"BP"
"GO:0060021"	0.0561077058805709	0.97241895853284	13	64	"palate development"	"BP"
"GO:0016408"	0.0562217598483989	0.976809302891402	9	40	"C-acyltransferase activity"	"MF"
"GO:0051604"	0.05637682196876	0.961494070757302	39	246	"protein maturation"	"BP"
"GO:0034372"	0.0567001563051103	0.991202949715747	3	8	"very-low-density lipoprotein particle remodeling"	"BP"
"GO:0004181"	0.0568389152994896	0.987563181234703	4	12	"metallocarboxypeptidase activity"	"MF"
"GO:0043123"	0.0569972273811307	0.966177038731545	22	124	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"BP"
"GO:0046886"	0.0570321899375537	0.987506485996707	4	12	"positive regulation of hormone biosynthetic process"	"BP"
"GO:0043406"	0.0570417280067272	0.96531448078138	24	136	"positive regulation of MAP kinase activity"	"BP"
"GO:0071216"	0.0572592477425302	0.965990371635819	22	125	"cellular response to biotic stimulus"	"BP"
"GO:0001759"	0.0572898114819917	0.98743080539495	4	12	"organ induction"	"BP"
"GO:0001637"	0.0573338009130818	0.98429800789888	5	17	"G-protein coupled chemoattractant receptor activity"	"MF"
"GO:0004950"	0.0573338009130818	0.98429800789888	5	17	"chemokine receptor activity"	"MF"
"GO:0006684"	0.0575362867387644	0.987358281964318	4	12	"sphingomyelin metabolic process"	"BP"
"GO:0035588"	0.0575661736330162	0.98734948019604	4	12	"G-protein coupled purinergic receptor signaling pathway"	"BP"
"GO:0090128"	0.0575746333740085	0.987346988474889	4	12	"regulation of synapse maturation"	"BP"
"GO:0090184"	0.0575911501617245	0.979511532756629	7	28	"positive regulation of kidney development"	"BP"
"GO:0005536"	0.0576706802824254	0.987318689497331	4	12	"glucose binding"	"MF"
"GO:0070723"	0.0576838110692435	0.9873148193325	4	12	"response to cholesterol"	"BP"
"GO:0002755"	0.057856575653358	0.987263868554062	4	12	"MyD88-dependent toll-like receptor signaling pathway"	"BP"
"GO:0010873"	0.0578608068238577	0.990946372710719	3	8	"positive regulation of cholesterol esterification"	"BP"
"GO:0031016"	0.0581370970348804	0.973293444384521	11	52	"pancreas development"	"BP"
"GO:0015669"	0.0581885060996859	0.990873510243567	3	8	"gas transport"	"BP"
"GO:0070486"	0.0582166180314195	0.958078051274671	51	331	"leukocyte aggregation"	"BP"
"GO:0006636"	0.0583600906424092	0.977251723143355	8	35	"unsaturated fatty acid biosynthetic process"	"BP"
"GO:0034110"	0.058498020954521	0.960833176670102	35	216	"regulation of homotypic cell-cell adhesion"	"BP"
"GO:0008092"	0.0589118065992014	0.953687123906806	93	632	"cytoskeletal protein binding"	"MF"
"GO:0009991"	0.0589584859022395	0.956358384169745	60	395	"response to extracellular stimulus"	"BP"
"GO:0032412"	0.0590375814255985	0.965811094962674	20	111	"regulation of ion transmembrane transporter activity"	"BP"
"GO:0010884"	0.0591347720381413	0.983475474433431	5	18	"positive regulation of lipid storage"	"BP"
"GO:0045668"	0.0593754561512176	0.976848364030087	8	34	"negative regulation of osteoblast differentiation"	"BP"
"GO:0016101"	0.0594201352136104	0.976749939105847	8	35	"diterpenoid metabolic process"	"BP"
"GO:0050905"	0.0594406292060112	0.970481391188712	13	65	"neuromuscular process"	"BP"
"GO:0071222"	0.0596571204729688	0.966529620900443	18	99	"cellular response to lipopolysaccharide"	"BP"
"GO:0008430"	0.0597104880563973	0.99053269624915	3	8	"selenium binding"	"MF"
"GO:0010469"	0.0598492880176734	0.971268316897415	12	58	"regulation of receptor activity"	"BP"
